gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,atq,cheq,ltq,costat
006435,2004-09-30,2004,3,INDL,C,D,STD,494368103,USD,2004Q3,2004Q3,16717.2000,315.5000,9071.6000,A
006435,2004-12-31,2004,4,INDL,C,D,STD,494368103,USD,2004Q4,2004Q4,17018.0000,600.6000,9297.2000,A
006435,2005-03-31,2005,1,INDL,C,D,STD,494368103,USD,2005Q1,2005Q1,17034.1000,833.5000,9423.6000,A
006435,2005-06-30,2005,2,INDL,C,D,STD,494368103,USD,2005Q2,2005Q2,16605.2000,466.1000,9116.1000,A
006435,2005-09-30,2005,3,INDL,C,D,STD,494368103,USD,2005Q3,2005Q3,16289.2000,313.4000,9133.9000,A
006435,2005-12-31,2005,4,INDL,C,D,STD,494368103,USD,2005Q4,2005Q4,16303.2000,376.8000,9593.1000,A
006435,2006-03-31,2006,1,INDL,C,D,STD,494368103,USD,2006Q1,2006Q1,16391.5000,389.2000,9555.9000,A
006435,2006-06-30,2006,2,INDL,C,D,STD,494368103,USD,2006Q2,2006Q2,16534.9000,337.4000,9469.9000,A
006435,2006-09-30,2006,3,INDL,C,D,STD,494368103,USD,2006Q3,2006Q3,16625.8000,399.2000,9455.0000,A
006435,2006-12-31,2006,4,INDL,C,D,STD,494368103,USD,2006Q4,2006Q4,17067.0000,631.3000,9753.6000,A
006435,2007-03-31,2007,1,INDL,C,D,STD,494368103,USD,2007Q1,2007Q1,17181.6000,342.0000,9618.1000,A
006435,2007-06-30,2007,2,INDL,C,D,STD,494368103,USD,2007Q2,2007Q2,17846.6000,457.0000,9911.1000,A
006435,2007-09-30,2007,3,INDL,C,D,STD,494368103,USD,2007Q3,2007Q3,18324.3000,539.6000,12058.1000,A
006435,2007-12-31,2007,4,INDL,C,D,STD,494368103,USD,2007Q4,2007Q4,18439.7000,761.7000,11727.3000,A
006435,2008-03-31,2008,1,INDL,C,D,STD,494368103,USD,2008Q1,2008Q1,18912.4000,524.7000,11873.7000,A
006435,2008-06-30,2008,2,INDL,C,D,STD,494368103,USD,2008Q2,2008Q2,19625.5000,545.8000,12584.1000,A
006435,2008-09-30,2008,3,INDL,C,D,STD,494368103,USD,2008Q3,2008Q3,18701.2000,524.1000,12293.8000,A
006435,2008-12-31,2008,4,INDL,C,D,STD,494368103,USD,2008Q4,2008Q4,18089.0000,505.0000,12796.0000,A
006435,2009-03-31,2009,1,INDL,C,D,STD,494368103,USD,2009Q1,2009Q1,17573.0000,592.0000,12714.0000,A
006435,2009-06-30,2009,2,INDL,C,D,STD,494368103,USD,2009Q2,2009Q2,18146.0000,591.0000,12323.0000,A
006435,2009-09-30,2009,3,INDL,C,D,STD,494368103,USD,2009Q3,2009Q3,18588.0000,750.0000,12043.0000,A
006435,2009-12-31,2009,4,INDL,C,D,STD,494368103,USD,2009Q4,2009Q4,19209.0000,993.0000,12467.0000,A
006435,2010-03-31,2010,1,INDL,C,D,STD,494368103,USD,2010Q1,2010Q1,18997.0000,669.0000,12267.0000,A
006435,2010-06-30,2010,2,INDL,C,D,STD,494368103,USD,2010Q2,2010Q2,18713.0000,585.0000,12374.0000,A
006435,2010-09-30,2010,3,INDL,C,D,STD,494368103,USD,2010Q3,2010Q3,19486.0000,533.0000,12500.0000,A
006435,2010-12-31,2010,4,INDL,C,D,STD,494368103,USD,2010Q4,2010Q4,19864.0000,876.0000,13121.0000,A
006435,2011-03-31,2011,1,INDL,C,D,STD,494368103,USD,2011Q1,2011Q1,19992.0000,585.0000,13730.0000,A
006475,2004-06-30,2004,2,INDL,C,D,STD,499040103,USD,2004Q2,2004Q2,4076.6330,30.0130,2591.8120,I
006475,2004-09-30,2004,3,INDL,C,D,STD,499040103,USD,2004Q3,2004Q3,4130.9620,35.3550,2671.6690,I
006475,2004-12-31,2004,4,INDL,C,D,STD,499040103,USD,2004Q4,2004Q4,4222.2780,24.4830,2773.5470,I
006475,2005-03-31,2005,1,INDL,C,D,STD,499040103,USD,2005Q1,2005Q1,4220.4750,40.6680,2808.3910,I
006475,2005-06-30,2005,2,INDL,C,D,STD,499040103,USD,2005Q2,2005Q2,4227.0620,38.8540,2860.4600,I
006475,2005-09-30,2005,3,INDL,C,D,STD,499040103,USD,2005Q3,2005Q3,4570.1830,41.2680,3349.3340,I
006475,2005-12-31,2005,4,INDL,C,D,STD,499040103,USD,2005Q4,2005Q4,4603.9550,24.7480,3419.3890,I
006475,2006-03-31,2006,1,INDL,C,D,STD,499040103,USD,2006Q1,2006Q1,4568.8700,36.4600,3328.5420,I
006502,2004-07-31,2004,2,INDL,C,D,STD,501044101,USD,2004Q2,2004Q2,20284.0000,127.0000,16015.0000,A
006502,2004-10-31,2004,3,INDL,C,D,STD,501044101,USD,2004Q3,2004Q3,21091.0000,130.0000,16754.0000,A
006502,2005-01-31,2004,4,INDL,C,D,STD,501044101,USD,2004Q4,2004Q4,20491.0000,144.0000,16951.0000,A
006502,2005-04-30,2005,1,INDL,C,D,STD,501044101,USD,2005Q1,2005Q1,19924.0000,135.0000,16139.0000,A
006502,2005-07-31,2005,2,INDL,C,D,STD,501044101,USD,2005Q2,2005Q2,20088.0000,379.0000,16114.0000,A
006502,2005-10-31,2005,3,INDL,C,D,STD,501044101,USD,2005Q3,2005Q3,20577.0000,237.0000,16415.0000,A
006502,2006-01-31,2005,4,INDL,C,D,STD,501044101,USD,2005Q4,2005Q4,20482.0000,210.0000,16092.0000,A
006502,2006-04-30,2006,1,INDL,C,D,STD,501044101,USD,2006Q1,2006Q1,20735.0000,659.0000,16131.0000,A
006502,2006-07-31,2006,2,INDL,C,D,STD,501044101,USD,2006Q2,2006Q2,20905.0000,803.0000,16250.0000,A
006502,2006-10-31,2006,3,INDL,C,D,STD,501044101,USD,2006Q3,2006Q3,20921.0000,141.0000,16310.0000,A
006502,2007-01-31,2006,4,INDL,C,D,STD,501044101,USD,2006Q4,2006Q4,21215.0000,803.0000,16292.0000,A
006502,2007-04-30,2007,1,INDL,C,D,STD,501044101,USD,2007Q1,2007Q1,20996.0000,759.0000,15736.0000,A
006502,2007-07-31,2007,2,INDL,C,D,STD,501044101,USD,2007Q2,2007Q2,21061.0000,728.0000,16096.0000,A
006502,2007-10-31,2007,3,INDL,C,D,STD,501044101,USD,2007Q3,2007Q3,21903.0000,746.0000,17134.0000,A
006502,2008-01-31,2007,4,INDL,C,D,STD,501044101,USD,2007Q4,2007Q4,22299.0000,918.0000,17385.0000,A
006502,2008-04-30,2008,1,INDL,C,D,STD,501044101,USD,2008Q1,2008Q1,22430.0000,968.0000,17359.0000,A
006502,2008-07-31,2008,2,INDL,C,D,STD,501044101,USD,2008Q2,2008Q2,22300.0000,932.0000,17055.0000,A
006502,2008-10-31,2008,3,INDL,C,D,STD,501044101,USD,2008Q3,2008Q3,23181.0000,890.0000,17816.0000,A
006502,2009-01-31,2008,4,INDL,C,D,STD,501044101,USD,2008Q4,2008Q4,23211.0000,894.0000,17940.0000,A
006502,2009-04-30,2009,1,INDL,C,D,STD,501044101,USD,2009Q1,2009Q1,23429.0000,1295.0000,17784.0000,A
006502,2009-07-31,2009,2,INDL,C,D,STD,501044101,USD,2009Q2,2009Q2,23145.0000,997.0000,17348.0000,A
006502,2009-10-31,2009,3,INDL,C,D,STD,501044101,USD,2009Q3,2009Q3,23084.0000,1186.0000,18232.0000,A
006502,2010-01-31,2009,4,INDL,C,D,STD,501044101,USD,2009Q4,2009Q4,23093.0000,1078.0000,18187.0000,A
006502,2010-04-30,2010,1,INDL,C,D,STD,501044101,USD,2010Q1,2010Q1,22881.0000,1277.0000,17775.0000,A
006502,2010-07-31,2010,2,INDL,C,D,STD,501044101,USD,2010Q2,2010Q2,23276.0000,1785.0000,18109.0000,A
006502,2010-10-31,2010,3,INDL,C,D,STD,501044101,USD,2010Q3,2010Q3,23755.0000,1513.0000,18494.0000,A
006502,2011-01-31,2010,4,INDL,C,D,STD,501044101,USD,2010Q4,2010Q4,23505.0000,1491.0000,18207.0000,A
006502,2011-04-30,2011,1,INDL,C,D,STD,501044101,USD,2011Q1,2011Q1,23111.0000,1147.0000,17907.0000,A
006547,2004-06-30,2004,3,INDL,C,D,STD,84857L101,USD,2004Q2,2004Q3,1191.6640,11.8770,821.8010,A
006547,2004-09-30,2004,4,INDL,C,D,STD,84857L101,USD,2004Q3,2004Q4,1265.2950,13.8540,908.2720,A
006547,2004-12-31,2005,1,INDL,C,D,STD,84857L101,USD,2004Q4,2005Q1,1405.2230,23.6410,1035.6070,A
006547,2005-03-31,2005,2,INDL,C,D,STD,84857L101,USD,2005Q1,2005Q2,1320.1740,17.8120,936.5930,A
006547,2005-06-30,2005,3,INDL,C,D,STD,84857L101,USD,2005Q2,2005Q3,1239.9740,4.7780,854.8180,A
006547,2005-09-30,2005,4,INDL,C,D,STD,84857L101,USD,2005Q3,2005Q4,1385.0730,6.0130,1017.6000,A
006547,2005-12-31,2006,1,INDL,C,D,STD,84857L101,USD,2005Q4,2006Q1,1627.9590,23.8110,1234.4280,A
006547,2006-03-31,2006,2,INDL,C,D,STD,84857L101,USD,2006Q1,2006Q2,1533.5410,47.4680,1122.3820,A
006547,2006-06-30,2006,3,INDL,C,D,STD,84857L101,USD,2006Q2,2006Q3,1447.8090,31.9060,1040.1360,A
006547,2006-09-30,2006,4,INDL,C,D,STD,84857L101,USD,2006Q3,2006Q4,1570.1600,50.7780,1166.7360,A
006547,2006-12-31,2007,1,INDL,C,D,STD,84857L101,USD,2006Q4,2007Q1,1681.1510,51.9180,1261.8330,A
006547,2007-03-31,2007,2,INDL,C,D,STD,84857L101,USD,2007Q1,2007Q2,1555.2290,35.4940,1124.4110,A
006547,2007-06-30,2007,3,INDL,C,D,STD,84857L101,USD,2007Q2,2007Q3,1503.8940,36.3650,1068.3910,A
006547,2007-09-30,2007,4,INDL,C,D,STD,84857L101,USD,2007Q3,2007Q4,1641.1530,52.7460,1212.2010,A
006547,2007-12-31,2008,1,INDL,C,D,STD,84857L101,USD,2007Q4,2008Q1,1747.6850,66.9300,1306.6610,A
006547,2008-03-31,2008,2,INDL,C,D,STD,84857L101,USD,2008Q1,2008Q2,1705.8640,145.5100,1224.6650,A
006547,2008-06-30,2008,3,INDL,C,D,STD,84857L101,USD,2008Q2,2008Q3,1561.1860,32.9710,1077.8800,A
006547,2008-09-30,2008,4,INDL,C,D,STD,84857L101,USD,2008Q3,2008Q4,1772.6550,14.8990,1285.7090,A
006547,2008-12-31,2009,1,INDL,C,D,STD,84857L101,USD,2008Q4,2009Q1,1875.6460,30.0800,1366.6530,A
006547,2009-03-31,2009,2,INDL,C,D,STD,84857L101,USD,2009Q1,2009Q2,1784.9560,93.6020,1251.2750,A
006547,2009-06-30,2009,3,INDL,C,D,STD,84857L101,USD,2009Q2,2009Q3,1666.0040,89.0750,1135.0900,A
006547,2009-09-30,2009,4,INDL,C,D,STD,84857L101,USD,2009Q3,2009Q4,1762.0180,74.5910,1244.9880,A
006547,2009-12-31,2010,1,INDL,C,D,STD,84857L101,USD,2009Q4,2010Q1,1860.0280,80.0290,1328.4640,A
006547,2010-03-31,2010,2,INDL,C,D,STD,84857L101,USD,2010Q1,2010Q2,1830.9050,83.7650,1277.3790,A
006547,2010-06-30,2010,3,INDL,C,D,STD,84857L101,USD,2010Q2,2010Q3,1776.9200,109.2870,1230.2400,A
006547,2010-09-30,2010,4,INDL,C,D,STD,84857L101,USD,2010Q3,2010Q4,1840.1960,86.9190,1304.6190,A
006547,2010-12-31,2011,1,INDL,C,D,STD,84857L101,USD,2010Q4,2011Q1,1844.2270,25.0870,1295.6560,A
006547,2011-03-31,2011,2,INDL,C,D,STD,84857L101,USD,2011Q1,2011Q2,1734.4170,22.9820,1165.2500,A
006653,2004-06-30,2004,1,INDL,C,D,STD,524901105,USD,2004Q2,2004Q1,7496.4230,3410.2920,5847.4900,A
006653,2004-09-30,2004,2,INDL,C,D,STD,524901105,USD,2004Q3,2004Q2,7027.9710,2828.1950,5299.6490,A
006653,2004-12-31,2004,3,INDL,C,D,STD,524901105,USD,2004Q4,2004Q3,7733.2270,3461.9900,5569.8880,A
006653,2005-03-31,2004,4,INDL,C,D,STD,524901105,USD,2005Q1,2004Q4,8219.4720,3576.9690,5926.3260,A
006653,2005-06-30,2005,1,INDL,C,D,STD,524901105,USD,2005Q2,2005Q1,7769.3030,1057.6890,5285.9450,A
006653,2005-09-30,2005,2,INDL,C,D,STD,524901105,USD,2005Q3,2005Q2,8169.3470,1140.5690,5452.0230,A
006653,2005-12-31,2005,3,INDL,C,D,STD,524901105,USD,2005Q4,2005Q3,9436.3640,1689.3570,3565.9240,A
006653,2006-03-31,2005,4,INDL,C,D,STD,524901105,USD,2006Q1,2005Q4,9302.4900,1165.6760,3452.3740,A
006653,2006-06-30,2006,1,INDL,C,D,STD,524901105,USD,2006Q2,2006Q1,9273.2010,1261.8690,3207.6430,A
006653,2006-09-30,2006,2,INDL,C,D,STD,524901105,USD,2006Q3,2006Q2,9276.3300,1184.6280,3069.5830,A
006653,2006-12-31,2006,3,INDL,C,D,STD,524901105,USD,2006Q4,2006Q3,9536.1090,1283.8090,3160.4860,A
006653,2007-03-31,2006,4,INDL,C,D,STD,524901105,USD,2007Q1,2006Q4,9604.4880,1456.7830,3062.9980,A
006653,2007-06-30,2007,1,INDL,C,D,STD,524901105,USD,2007Q2,2007Q1,9686.1860,1492.8930,2925.7220,A
006653,2007-09-30,2007,2,INDL,C,D,STD,524901105,USD,2007Q3,2007Q2,10080.9040,1725.3130,3233.5420,A
006653,2007-12-31,2007,3,INDL,C,D,STD,524901105,USD,2007Q4,2007Q3,10561.4010,2112.8930,3527.7150,A
006653,2008-03-31,2007,4,INDL,C,D,STD,524901105,USD,2008Q1,2007Q4,11830.3520,3402.0050,5209.8490,A
006653,2008-06-30,2008,1,INDL,C,D,STD,524901105,USD,2008Q2,2008Q1,12920.3560,4589.0620,6397.4830,A
006653,2008-09-30,2008,2,INDL,C,D,STD,524901105,USD,2008Q3,2008Q2,12447.8650,4128.1320,6094.0350,A
006653,2008-12-31,2008,3,INDL,C,D,STD,524901105,USD,2008Q4,2008Q3,10136.4100,2888.9100,5315.4360,A
006653,2009-03-31,2008,4,INDL,C,D,STD,524901105,USD,2009Q1,2008Q4,9321.3540,1462.2540,4866.8770,A
006653,2009-06-30,2009,1,INDL,C,D,STD,524901105,USD,2009Q2,2009Q1,9044.6930,1930.0230,4307.6520,A
006653,2009-09-30,2009,2,INDL,C,D,STD,524901105,USD,2009Q3,2009Q2,9196.6520,1957.3600,3428.5750,A
006653,2009-12-31,2009,3,INDL,C,D,STD,524901105,USD,2009Q4,2009Q3,9100.7600,1843.7790,3287.9140,A
006653,2010-03-31,2009,4,INDL,C,D,STD,524901105,USD,2010Q1,2009Q4,8613.7110,1882.5200,2742.4100,A
006653,2010-06-30,2010,1,INDL,C,D,STD,524901105,USD,2010Q2,2010Q1,8331.6100,1539.2830,2706.1460,A
006653,2010-09-30,2010,2,INDL,C,D,STD,524901105,USD,2010Q3,2010Q2,8523.5500,1728.9240,2798.3930,A
006653,2010-12-31,2010,3,INDL,C,D,STD,524901105,USD,2010Q4,2010Q3,8568.6930,1740.2440,2774.1430,A
006653,2011-03-31,2010,4,INDL,C,D,STD,524901105,USD,2011Q1,2010Q4,8707.7560,1905.6630,2900.6600,A
006682,2004-06-30,2004,2,INDL,C,D,STD,47233W109,USD,2004Q2,2004Q2,4768.6940,1473.8440,2617.0030,A
006682,2004-09-30,2004,3,INDL,C,D,STD,47233W109,USD,2004Q3,2004Q3,4735.1220,1554.9880,2504.5590,A
006682,2004-12-31,2004,4,INDL,C,D,STD,47233W109,USD,2004Q4,2004Q4,4800.4030,1593.2700,2523.4750,A
006682,2005-03-31,2005,1,INDL,C,D,STD,47233W109,USD,2005Q1,2005Q1,4757.2610,1647.0780,2498.6450,A
006682,2005-06-30,2005,2,INDL,C,D,STD,47233W109,USD,2005Q2,2005Q2,6018.4840,1479.3840,2510.0130,A
006682,2005-09-30,2005,3,INDL,C,D,STD,47233W109,USD,2005Q3,2005Q3,6061.8180,1559.9030,2506.6610,A
006682,2005-12-31,2005,4,INDL,C,D,STD,47233W109,USD,2005Q4,2005Q4,5260.8840,1710.5190,1583.0070,A
006682,2006-03-31,2006,1,INDL,C,D,STD,47233W109,USD,2006Q1,2006Q1,5378.8410,2103.4340,1602.7450,A
006682,2006-06-30,2006,2,INDL,C,D,STD,47233W109,USD,2006Q2,2006Q2,5543.8210,1663.6140,1735.4050,A
006682,2006-09-30,2006,3,INDL,C,D,STD,47233W109,USD,2006Q3,2006Q3,5224.4330,1281.1630,1386.3090,A
006682,2006-12-31,2006,4,INDL,C,D,STD,47233W109,USD,2006Q4,2006Q4,5303.8240,1191.1720,1391.5670,A
006682,2007-03-31,2007,1,INDL,C,D,STD,47233W109,USD,2007Q1,2007Q1,6024.3680,1301.4280,1981.0720,A
006682,2007-06-30,2007,2,INDL,C,D,STD,47233W109,USD,2007Q2,2007Q2,6375.3530,1183.8650,2117.7820,A
006682,2007-09-30,2007,3,INDL,C,D,STD,47233W109,USD,2007Q3,2007Q3,7317.5590,1572.4490,2557.3190,A
006682,2007-12-31,2007,4,INDL,C,D,STD,47233W109,USD,2007Q4,2007Q4,8126.6220,1440.1690,2535.1560,A
006682,2008-03-31,2008,1,INDL,C,D,STD,47233W109,USD,2008Q1,2008Q1,7929.9460,625.9110,2561.0820,A
006682,2008-06-30,2008,2,INDL,C,D,STD,47233W109,USD,2008Q2,2008Q2,9668.6150,492.0830,2643.4810,A
006682,2008-09-30,2008,3,INDL,C,D,STD,47233W109,USD,2008Q3,2008Q3,8409.1690,496.8080,2559.7010,A
006682,2008-12-31,2008,4,INDL,C,D,STD,47233W109,USD,2008Q4,2008Q4,5198.4930,603.9670,2503.1020,A
006682,2009-03-31,2009,1,INDL,C,D,STD,47233W109,USD,2009Q1,2009Q1,5112.8020,499.0150,2448.1570,A
006682,2009-06-30,2009,2,INDL,C,D,STD,47233W109,USD,2009Q2,2009Q2,6053.6090,536.0150,2349.4770,A
006682,2009-09-30,2009,3,INDL,C,D,STD,47233W109,USD,2009Q3,2009Q3,6621.4250,510.0320,2354.6120,A
006682,2009-12-31,2009,4,INDL,C,D,STD,47233W109,USD,2009Q4,2009Q4,6762.3640,238.8350,2387.8670,A
006682,2010-03-31,2010,1,INDL,C,D,STD,47233W109,USD,2010Q1,2010Q1,6988.0620,318.1570,2408.5380,A
006682,2010-06-30,2010,2,INDL,C,D,STD,47233W109,USD,2010Q2,2010Q2,6430.7010,359.3120,2445.8270,A
006682,2010-09-30,2010,3,INDL,C,D,STD,47233W109,USD,2010Q3,2010Q3,7307.3350,433.4500,2517.8360,A
006682,2010-12-31,2010,4,INDL,C,D,STD,47233W109,USD,2010Q4,2010Q4,9350.2980,705.9120,2386.9170,A
006682,2011-03-31,2011,1,INDL,C,D,STD,47233W109,USD,2011Q1,2011Q1,9224.3850,545.7740,2316.2740,A
006730,2004-06-30,2004,2,INDL,C,D,STD,532457108,USD,2004Q2,2004Q2,22771.8000,3411.5000,12272.6000,A
006730,2004-09-30,2004,3,INDL,C,D,STD,532457108,USD,2004Q3,2004Q3,24185.9000,4174.3000,12875.9000,A
006730,2004-12-31,2004,4,INDL,C,D,STD,532457108,USD,2004Q4,2004Q4,24867.0000,7464.4000,13947.1000,A
006730,2005-03-31,2005,1,INDL,C,D,STD,532457108,USD,2005Q1,2005Q1,23239.7000,5620.3000,11641.9000,A
006730,2005-06-30,2005,2,INDL,C,D,STD,532457108,USD,2005Q2,2005Q2,23419.6000,5402.5000,13151.0000,A
006730,2005-09-30,2005,3,INDL,C,D,STD,532457108,USD,2005Q3,2005Q3,24803.4000,6232.0000,13420.1000,A
006730,2005-12-31,2005,4,INDL,C,D,STD,532457108,USD,2005Q4,2005Q4,24580.8000,5037.7000,13788.9000,A
006730,2006-03-31,2006,1,INDL,C,D,STD,532457108,USD,2006Q1,2006Q1,24146.9000,4503.7000,12452.7000,A
006730,2006-06-30,2006,2,INDL,C,D,STD,532457108,USD,2006Q2,2006Q2,24435.6000,4590.7000,12507.1000,A
006730,2006-09-30,2006,3,INDL,C,D,STD,532457108,USD,2006Q3,2006Q3,23913.4000,3618.5000,10858.7000,A
006730,2006-12-31,2006,4,INDL,C,D,STD,532457108,USD,2006Q4,2006Q4,21955.4000,3891.0000,10974.7000,A
006730,2007-03-31,2007,1,INDL,C,D,STD,532457108,USD,2007Q1,2007Q1,23733.3000,3363.9000,12199.4000,A
006730,2007-06-30,2007,2,INDL,C,D,STD,532457108,USD,2007Q2,2007Q2,24055.6000,3004.4000,12495.6000,A
006730,2007-09-30,2007,3,INDL,C,D,STD,532457108,USD,2007Q3,2007Q3,24973.5000,3565.8000,12026.6000,A
006730,2007-12-31,2007,4,INDL,C,D,STD,532457108,USD,2007Q4,2007Q4,26874.8000,4831.2000,13370.9000,A
006730,2008-03-31,2008,1,INDL,C,D,STD,532457108,USD,2008Q1,2008Q1,27307.2000,5434.5000,12557.5000,A
006730,2008-06-30,2008,2,INDL,C,D,STD,532457108,USD,2008Q2,2008Q2,27752.0000,5170.0000,13014.0000,A
006730,2008-09-30,2008,3,INDL,C,D,STD,532457108,USD,2008Q3,2008Q3,27707.1000,6118.8000,13965.5000,A
006730,2008-12-31,2008,4,INDL,C,D,STD,532457108,USD,2008Q4,2008Q4,29212.6000,5926.1000,22474.9000,A
006730,2009-03-31,2009,1,INDL,C,D,STD,532457108,USD,2009Q1,2009Q1,26596.8000,3508.3000,18872.0000,A
006730,2009-06-30,2009,2,INDL,C,D,STD,532457108,USD,2009Q2,2009Q2,26931.5000,3490.4000,18371.5000,A
006730,2009-09-30,2009,3,INDL,C,D,STD,532457108,USD,2009Q3,2009Q3,27127.9000,3929.1000,17222.9000,A
006730,2009-12-31,2009,4,INDL,C,D,STD,532457108,USD,2009Q4,2009Q4,27460.9000,4497.6000,17935.6000,A
006730,2010-03-31,2010,1,INDL,C,D,STD,532457108,USD,2010Q1,2010Q1,27197.8000,4758.4000,16735.5000,A
006730,2010-06-30,2010,2,INDL,C,D,STD,532457108,USD,2010Q2,2010Q2,27723.1000,5196.6000,17487.8000,A
006730,2010-09-30,2010,3,INDL,C,D,STD,532457108,USD,2010Q3,2010Q3,29904.3000,6140.1000,17498.8000,A
006730,2010-12-31,2010,4,INDL,C,D,STD,532457108,USD,2010Q4,2010Q4,31001.4000,6727.0000,18588.6000,A
006730,2011-03-31,2011,1,INDL,C,D,STD,532457108,USD,2011Q1,2011Q1,31695.3000,6713.1000,17761.1000,A
006742,2004-06-30,2004,2,INDL,C,D,STD,534187109,USD,2004Q2,2004Q2,109317.8780,5301.6450,103798.9930,A
006742,2004-09-30,2004,3,INDL,C,D,STD,534187109,USD,2004Q3,2004Q3,110377.1200,5219.6340,104406.2980,A
006742,2004-12-31,2004,4,INDL,C,D,STD,534187109,USD,2004Q4,2004Q4,116219.2650,6246.4630,110043.6760,A
006742,2005-03-31,2005,1,INDL,C,D,STD,534187109,USD,2005Q1,2005Q1,116352.1810,4705.5850,110309.2530,A
006742,2005-06-30,2005,2,INDL,C,D,STD,534187109,USD,2005Q2,2005Q2,118953.4410,5003.9110,112589.9520,A
006742,2005-09-30,2005,3,INDL,C,D,STD,534187109,USD,2005Q3,2005Q3,122104.6070,4888.8890,115820.2470,A
006742,2005-12-31,2005,4,INDL,C,D,STD,534187109,USD,2005Q4,2005Q4,124787.5660,6638.9310,118403.1770,A
006742,2006-03-31,2006,1,INDL,C,D,STD,534187109,USD,2006Q1,2006Q1,128394.0000,5164.0000,122056.0000,A
006742,2006-06-30,2006,2,INDL,C,D,STD,534187109,USD,2006Q2,2006Q2,167380.0000,4609.0000,155976.0000,A
006742,2006-09-30,2006,3,INDL,C,D,STD,534187109,USD,2006Q3,2006Q3,171726.0000,4280.0000,159683.0000,A
006742,2006-12-31,2006,4,INDL,C,D,STD,534187109,USD,2006Q4,2006Q4,178494.0000,6583.0000,166293.0000,A
006742,2007-03-31,2007,1,INDL,C,D,STD,534187109,USD,2007Q1,2007Q1,181326.0000,3810.0000,169294.0000,A
006742,2007-06-30,2007,2,INDL,C,D,STD,534187109,USD,2007Q2,2007Q2,187650.0000,3807.0000,175814.0000,A
006742,2007-09-30,2007,3,INDL,C,D,STD,534187109,USD,2007Q3,2007Q3,192217.0000,4043.0000,180254.0000,A
006742,2007-12-31,2007,4,INDL,C,D,STD,534187109,USD,2007Q4,2007Q4,191435.0000,6667.0000,179717.0000,A
006742,2008-03-31,2008,1,INDL,C,D,STD,534187109,USD,2008Q1,2008Q1,185349.0000,7321.0000,174263.0000,A
006742,2008-06-30,2008,2,INDL,C,D,STD,534187109,USD,2008Q2,2008Q2,184281.0000,6373.0000,173783.0000,A
006742,2008-09-30,2008,3,INDL,C,D,STD,534187109,USD,2008Q3,2008Q3,173271.0000,6537.0000,163771.0000,A
006742,2008-12-31,2008,4,INDL,C,D,STD,534187109,USD,2008Q4,2008Q4,163136.0000,9980.0000,155159.0000,A
006742,2009-03-31,2009,1,INDL,C,D,STD,534187109,USD,2009Q1,2009Q1,157427.0000,9652.0000,150104.0000,A
006742,2009-06-30,2009,2,INDL,C,D,STD,534187109,USD,2009Q2,2009Q2,167045.0000,6589.0000,157970.0000,A
006742,2009-09-30,2009,3,INDL,C,D,STD,534187109,USD,2009Q3,2009Q3,181490.0000,7443.0000,169834.0000,A
006742,2009-12-31,2009,4,INDL,C,D,STD,534187109,USD,2009Q4,2009Q4,177433.0000,8466.0000,165733.0000,A
006742,2010-03-31,2010,1,INDL,C,D,STD,534187109,USD,2010Q1,2010Q1,181621.0000,8339.0000,169253.0000,A
006742,2010-06-30,2010,2,INDL,C,D,STD,534187109,USD,2010Q2,2010Q2,180129.0000,8873.0000,167491.0000,A
006742,2010-09-30,2010,3,INDL,C,D,STD,534187109,USD,2010Q3,2010Q3,190490.0000,8800.0000,176931.0000,A
006742,2010-12-31,2010,4,INDL,C,D,STD,534187109,USD,2010Q4,2010Q4,193824.0000,7778.0000,181018.0000,A
006742,2011-03-31,2011,1,INDL,C,D,STD,534187109,USD,2011Q1,2011Q1,198317.0000,7256.0000,185227.0000,A
006774,2004-06-30,2004,2,INDL,C,D,STD,539830109,USD,2004Q2,2004Q2,26240.0000,2243.0000,19206.0000,A
006774,2004-09-30,2004,3,INDL,C,D,STD,539830109,USD,2004Q3,2004Q3,26644.0000,2910.0000,19404.0000,A
006774,2004-12-31,2004,4,INDL,C,D,STD,539830109,USD,2004Q4,2004Q4,25554.0000,1456.0000,18533.0000,A
006774,2005-03-31,2005,1,INDL,C,D,STD,539830109,USD,2005Q1,2005Q1,26878.0000,3133.0000,19437.0000,A
006774,2005-06-30,2005,2,INDL,C,D,STD,539830109,USD,2005Q2,2005Q2,27393.0000,3476.0000,19507.0000,A
006774,2005-09-30,2005,3,INDL,C,D,STD,539830109,USD,2005Q3,2005Q3,27357.0000,3566.0000,19624.0000,A
006774,2005-12-31,2005,4,INDL,C,D,STD,539830109,USD,2005Q4,2005Q4,27744.0000,2673.0000,19877.0000,A
006774,2006-03-31,2006,1,INDL,C,D,STD,539830109,USD,2006Q1,2006Q1,28439.0000,3139.0000,20503.0000,A
006774,2006-06-30,2006,2,INDL,C,D,STD,539830109,USD,2006Q2,2006Q2,28436.0000,3386.0000,20778.0000,A
006774,2006-09-30,2006,3,INDL,C,D,STD,539830109,USD,2006Q3,2006Q3,29093.0000,2683.0000,21010.0000,A
006774,2006-12-31,2006,4,INDL,C,D,STD,539830109,USD,2006Q4,2006Q4,28231.0000,2293.0000,21347.0000,A
