gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,atq,cheq,ltq,costat,mkvaltq
001440,2010-06-30,2010,2,INDL,C,D,STD,025537101,USD,2010Q2,2010Q2,49937.0000,1136.0000,36607.0000,A,15483.8448
001440,2010-09-30,2010,3,INDL,C,D,STD,025537101,USD,2010Q3,2010Q3,49892.0000,1416.0000,36176.0000,A,17391.8854
001440,2010-12-31,2010,4,INDL,C,D,STD,025537101,USD,2010Q4,2010Q4,50455.0000,710.0000,36773.0000,A,17299.4359
001440,2011-03-31,2011,1,INDL,C,D,STD,025537101,USD,2011Q1,2011Q1,50560.0000,921.0000,36721.0000,A,16927.0083
001447,2005-03-31,2005,1,INDL,C,D,STD,025816109,USD,2005Q1,2005Q1,189572.0000,9279.0000,173439.0000,A,
001447,2005-06-30,2005,2,INDL,C,D,STD,025816109,USD,2005Q2,2005Q2,195739.0000,9280.0000,178575.0000,A,
001447,2005-09-30,2005,3,INDL,C,D,STD,025816109,USD,2005Q3,2005Q3,108824.0000,7623.0000,98922.0000,A,
001447,2005-12-31,2005,4,INDL,C,D,STD,025816109,USD,2005Q4,2005Q4,113960.0000,11870.0000,103411.0000,A,
001447,2006-03-31,2006,1,INDL,C,D,STD,025816109,USD,2006Q1,2006Q1,110065.0000,5393.0000,99460.0000,A,64794.1500
001447,2006-06-30,2006,2,INDL,C,D,STD,025816109,USD,2006Q2,2006Q2,117281.0000,6798.0000,106806.0000,A,64715.5200
001447,2006-09-30,2006,3,INDL,C,D,STD,025816109,USD,2006Q3,2006Q3,120931.0000,7978.0000,110175.0000,A,67520.3200
001447,2006-12-31,2006,4,INDL,C,D,STD,025816109,USD,2006Q4,2006Q4,127853.0000,11270.0000,117342.0000,A,72743.3300
001447,2007-03-31,2007,1,INDL,C,D,STD,025816109,USD,2007Q1,2007Q1,126361.0000,7979.0000,115866.0000,A,67003.2000
001447,2007-06-30,2007,2,INDL,C,D,STD,025816109,USD,2007Q2,2007Q2,134372.0000,7371.0000,123737.0000,A,72314.7600
001447,2007-09-30,2007,3,INDL,C,D,STD,025816109,USD,2007Q3,2007Q3,140927.0000,8410.0000,130029.0000,A,69403.5300
001447,2007-12-31,2007,4,INDL,C,D,STD,025816109,USD,2007Q4,2007Q4,149830.0000,14036.0000,138801.0000,A,60239.1600
001447,2008-03-31,2008,1,INDL,C,D,STD,025816109,USD,2008Q1,2008Q1,135288.0000,19489.0000,123777.0000,A,50627.7600
001447,2008-06-30,2008,2,INDL,C,D,STD,025816109,USD,2008Q2,2008Q2,137330.0000,20091.0000,125061.0000,A,43659.5300
001447,2008-09-30,2008,3,INDL,C,D,STD,025816109,USD,2008Q3,2008Q3,127218.0000,15556.0000,114699.0000,A,41098.8000
001447,2008-12-31,2008,4,INDL,C,D,STD,025816109,USD,2008Q4,2008Q4,126074.0000,23029.0000,114233.0000,A,21518.0000
001447,2009-03-31,2009,1,INDL,C,D,STD,025816109,USD,2009Q1,2009Q1,121183.0000,20797.0000,105403.0000,A,15919.8400
001447,2009-06-30,2009,2,INDL,C,D,STD,025816109,USD,2009Q2,2009Q2,117035.0000,15615.0000,103615.0000,A,27632.3600
001447,2009-09-30,2009,3,INDL,C,D,STD,025816109,USD,2009Q3,2009Q3,120445.0000,18648.0000,106502.0000,A,40307.1000
001447,2009-12-31,2009,4,INDL,C,D,STD,025816109,USD,2009Q4,2009Q4,124088.0000,25875.0000,109682.0000,A,48299.8400
001447,2010-03-31,2010,1,INDL,C,D,STD,025816109,USD,2010Q1,2010Q1,143314.0000,21098.0000,129889.0000,A,49388.2200
001447,2010-06-30,2010,2,INDL,C,D,STD,025816109,USD,2010Q2,2010Q2,143763.0000,20687.0000,129250.0000,A,47719.4000
001447,2010-09-30,2010,3,INDL,C,D,STD,025816109,USD,2010Q3,2010Q3,146056.0000,21341.0000,130136.0000,A,50604.1200
001447,2010-12-31,2010,4,INDL,C,D,STD,025816109,USD,2010Q4,2010Q4,147042.0000,22955.0000,130812.0000,A,51375.2400
001447,2011-03-31,2011,1,INDL,C,D,STD,025816109,USD,2011Q1,2011Q1,143979.0000,22027.0000,126497.0000,A,54330.4000
001478,2005-03-31,2005,1,INDL,C,D,STD,983024100,USD,2005Q1,2005Q1,33357.5110,5241.2320,22848.3880,I,
001478,2005-06-30,2005,2,INDL,C,D,STD,983024100,USD,2005Q2,2005Q2,33773.5880,5769.6030,23019.5370,I,
001478,2005-09-30,2005,3,INDL,C,D,STD,983024100,USD,2005Q3,2005Q3,34399.3860,6175.7210,23074.4850,I,
001478,2005-12-31,2005,4,INDL,C,D,STD,983024100,USD,2005Q4,2005Q4,35841.1260,9284.5100,23846.7570,I,
001478,2006-03-31,2006,1,INDL,C,D,STD,983024100,USD,2006Q1,2006Q1,35488.1440,7913.6530,22410.9420,I,65282.5440
001478,2006-06-30,2006,2,INDL,C,D,STD,983024100,USD,2006Q2,2006Q2,35975.1720,8334.1770,22220.1010,I,59732.2494
001478,2006-09-30,2006,3,INDL,C,D,STD,983024100,USD,2006Q3,2006Q3,36035.2100,8166.8710,21228.6170,I,68551.8426
001478,2006-12-31,2006,4,INDL,C,D,STD,983024100,USD,2006Q4,2006Q4,36478.7150,9317.7420,21825.9600,I,68500.1300
001478,2007-03-31,2007,1,INDL,C,D,STD,983024100,USD,2007Q1,2007Q1,39641.0840,11367.7470,24624.0800,I,67298.3548
001478,2007-06-30,2007,2,INDL,C,D,STD,983024100,USD,2007Q2,2007Q2,41267.9250,12186.5470,25054.2600,I,77101.7149
001478,2007-09-30,2007,3,INDL,C,D,STD,983024100,USD,2007Q3,2007Q3,42895.8410,12919.0870,25874.7370,I,59658.6870
001478,2007-12-31,2007,4,INDL,C,D,STD,983024100,USD,2007Q4,2007Q4,42717.2820,14038.2180,24506.7470,I,59116.7633
001478,2008-03-31,2008,1,INDL,C,D,STD,983024100,USD,2008Q1,2008Q1,43456.5570,12765.1130,24148.3980,I,55680.1949
001478,2008-06-30,2008,2,INDL,C,D,STD,983024100,USD,2008Q2,2008Q2,43190.5550,13573.4260,23428.8700,I,63951.3987
001478,2008-09-30,2008,3,INDL,C,D,STD,983024100,USD,2008Q3,2008Q3,43183.5950,14172.9750,23494.7180,I,49185.1298
001478,2008-12-31,2008,4,INDL,C,D,STD,983024100,USD,2008Q4,2008Q4,44031.7240,14545.2720,24857.8820,I,49946.5905
001478,2009-03-31,2009,1,INDL,C,D,STD,983024100,USD,2009Q1,2009Q1,43998.3920,14547.8620,24271.3630,I,57396.3794
001478,2009-06-30,2009,2,INDL,C,D,STD,983024100,USD,2009Q2,2009Q2,45619.0960,15899.5110,24832.3910,I,60598.2372
001487,2005-03-31,2005,1,INDL,C,D,STD,026874784,USD,2005Q1,2005Q1,830477.0000,66930.0000,743463.0000,A,
001487,2005-06-30,2005,2,INDL,C,D,STD,026874784,USD,2005Q2,2005Q2,831167.0000,42432.0000,736990.0000,A,
001487,2005-09-30,2005,3,INDL,C,D,STD,026874784,USD,2005Q3,2005Q3,843397.0000,30419.0000,748802.0000,A,
001487,2005-12-31,2005,4,INDL,C,D,STD,026874784,USD,2005Q4,2005Q4,853370.0000,47843.0000,761743.0000,A,
001487,2006-03-31,2006,1,INDL,C,D,STD,026874784,USD,2006Q1,2006Q1,879798.0000,46387.0000,785347.0000,A,171666.7262
001487,2006-06-30,2006,2,INDL,C,D,STD,026874784,USD,2006Q2,2006Q2,900670.0000,54755.0000,806730.0000,A,153423.2967
001487,2006-09-30,2006,3,INDL,C,D,STD,026874784,USD,2006Q3,2006Q3,941544.0000,69948.0000,838911.0000,A,172224.3172
001487,2006-12-31,2006,4,INDL,C,D,STD,026874784,USD,2006Q4,2006Q4,979414.0000,74870.0000,869768.0000,A,186401.7054
001487,2007-03-31,2007,1,INDL,C,D,STD,026874784,USD,2007Q1,2007Q1,999747.0000,83944.0000,888426.0000,A,174756.6066
001487,2007-06-30,2007,2,INDL,C,D,STD,026874784,USD,2007Q2,2007Q2,1033866.0000,87706.0000,920246.0000,A,180678.6605
001487,2007-09-30,2007,3,INDL,C,D,STD,026874784,USD,2007Q3,2007Q3,1072105.0000,107114.0000,957543.0000,A,172508.5824
001487,2007-12-31,2007,4,INDL,C,D,STD,026874784,USD,2007Q4,2007Q4,1060505.0000,132009.0000,954182.0000,A,147474.7472
001487,2008-03-31,2008,1,INDL,C,D,STD,026874784,USD,2008Q1,2008Q1,1051086.0000,105541.0000,960449.0000,A,107944.5610
001487,2008-06-30,2008,2,INDL,C,D,STD,026874784,USD,2008Q2,2008Q2,1049876.0000,119633.0000,960539.0000,A,71145.9920
001487,2008-09-30,2008,3,INDL,C,D,STD,026874784,USD,2008Q3,2008Q3,1022237.0000,111380.0000,939242.0000,A,8957.4170
001487,2008-12-31,2008,4,INDL,C,D,STD,026874784,USD,2008Q4,2008Q4,860418.0000,97518.0000,797692.0000,A,4222.7803
001487,2009-03-31,2009,1,INDL,C,D,STD,026874784,USD,2009Q1,2009Q1,819758.0000,79123.0000,765536.0000,A,2690.7940
001487,2009-06-30,2009,2,INDL,C,D,STD,026874784,USD,2009Q2,2009Q2,830412.0000,92128.0000,767207.0000,A,15453.9469
001487,2009-09-30,2009,3,INDL,C,D,STD,026874784,USD,2009Q3,2009Q3,844344.0000,103216.0000,766649.0000,A,29389.8755
001487,2009-12-31,2009,4,INDL,C,D,STD,026874784,USD,2009Q4,2009Q4,847585.0000,88501.0000,748550.0000,A,20044.6580
001487,2010-03-31,2010,1,INDL,C,D,STD,026874784,USD,2010Q1,2010Q1,863697.0000,60365.0000,760038.0000,A,22804.6665
001487,2010-06-30,2010,2,INDL,C,D,STD,026874784,USD,2010Q2,2010Q2,850531.0000,70434.0000,745884.0000,A,23034.3674
001487,2010-09-30,2010,3,INDL,C,D,STD,026874784,USD,2010Q3,2010Q3,871965.0000,82059.0000,761225.0000,A,26155.3585
001487,2010-12-31,2010,4,INDL,C,D,STD,026874784,USD,2010Q4,2010Q4,683443.0000,117077.0000,569770.0000,A,40062.7827
001487,2011-03-31,2011,1,INDL,C,D,STD,026874784,USD,2011Q1,2011Q1,611247.0000,80998.0000,513800.0000,A,63136.7408
001567,2005-03-31,2005,1,INDL,C,D,STD,892893108,USD,2005Q1,2005Q1,7134.7000,240.1000,6265.9000,I,
001567,2005-06-30,2005,2,INDL,C,D,STD,892893108,USD,2005Q2,2005Q2,6979.2000,277.2000,6069.5000,I,
001567,2005-09-30,2005,3,INDL,C,D,STD,892893108,USD,2005Q3,2005Q3,6938.6000,330.1000,5932.5000,I,
001567,2005-12-31,2005,4,INDL,C,D,STD,892893108,USD,2005Q4,2005Q4,6867.8000,390.7000,5945.3000,I,
001567,2006-03-31,2006,1,INDL,C,D,STD,892893108,USD,2006Q1,2006Q1,6975.6000,223.6000,6115.2000,I,8710.3521
001567,2006-06-30,2006,2,INDL,C,D,STD,892893108,USD,2006Q2,2006Q2,7356.9000,233.1000,6452.0000,I,8673.9475
001567,2006-09-30,2006,3,INDL,C,D,STD,892893108,USD,2006Q3,2006Q3,7443.8000,247.4000,6480.7000,I,8348.9242
001567,2006-12-31,2006,4,INDL,C,D,STD,892893108,USD,2006Q4,2006Q4,7413.1000,293.8000,6489.6000,I,9165.0482
001567,2007-03-31,2007,1,INDL,C,D,STD,892893108,USD,2007Q1,2007Q1,7811.5000,416.8000,6706.6000,I,10677.4327
001567,2007-06-30,2007,2,INDL,C,D,STD,892893108,USD,2007Q2,2007Q2,8240.2000,356.0000,6873.2000,I,12026.4938
001567,2007-09-30,2007,3,INDL,C,D,STD,892893108,USD,2007Q3,2007Q3,7036.3000,316.2000,6545.4000,I,6853.6442
001567,2007-12-31,2007,4,INDL,C,D,STD,892893108,USD,2007Q4,2007Q4,5097.3000,902.5000,4559.1000,I,9083.4134
001567,2008-03-31,2008,1,INDL,C,D,STD,892893108,USD,2008Q1,2008Q1,4774.4000,381.9000,4131.6000,I,9004.0653
001581,2005-03-31,2005,1,INDL,C,D,STD,001957505,USD,2005Q1,2005Q1,31696.0000,4251.0000,24280.0000,I,
001581,2005-06-30,2005,2,INDL,C,D,STD,001957505,USD,2005Q2,2005Q2,29081.0000,1913.0000,21602.0000,I,
001581,2005-09-30,2005,3,INDL,C,D,STD,001957505,USD,2005Q3,2005Q3,29708.0000,2837.0000,21833.0000,I,
001663,2005-03-31,2005,1,INDL,C,D,STD,035229103,USD,2005Q1,2005Q1,16537.2000,152.3000,13938.0000,I,
001663,2005-06-30,2005,2,INDL,C,D,STD,035229103,USD,2005Q2,2005Q2,16389.4000,137.1000,13456.0000,I,
001663,2005-09-30,2005,3,INDL,C,D,STD,035229103,USD,2005Q3,2005Q3,16443.1000,191.9000,13164.3000,I,
001663,2005-12-31,2005,4,INDL,C,D,STD,035229103,USD,2005Q4,2005Q4,16555.0000,225.8000,13211.7000,I,
001663,2006-03-31,2006,1,INDL,C,D,STD,035229103,USD,2006Q1,2006Q1,17075.6000,212.5000,13270.3000,I,33052.6132
001663,2006-06-30,2006,2,INDL,C,D,STD,035229103,USD,2006Q2,2006Q2,16782.5000,222.5000,12961.4000,I,35045.7169
001663,2006-09-30,2006,3,INDL,C,D,STD,035229103,USD,2006Q3,2006Q3,16877.8000,191.2000,12533.6000,I,36526.6382
001663,2006-12-31,2006,4,INDL,C,D,STD,035229103,USD,2006Q4,2006Q4,16377.2000,219.2000,12438.5000,I,37692.1200
001663,2007-03-31,2007,1,INDL,C,D,STD,035229103,USD,2007Q1,2007Q1,16961.8000,274.1000,13143.8000,I,38339.4071
001663,2007-06-30,2007,2,INDL,C,D,STD,035229103,USD,2007Q2,2007Q2,16866.1000,303.1000,12957.5000,I,39097.4669
001663,2007-09-30,2007,3,INDL,C,D,STD,035229103,USD,2007Q3,2007Q3,16921.7000,301.5000,13383.8000,I,36684.5116
001663,2007-12-31,2007,4,INDL,C,D,STD,035229103,USD,2007Q4,2007Q4,17155.0000,283.2000,14003.4000,I,37752.8420
001663,2008-03-31,2008,1,INDL,C,D,STD,035229103,USD,2008Q1,2008Q1,17551.2000,217.8000,14402.6000,I,33835.4088
001663,2008-06-30,2008,2,INDL,C,D,STD,035229103,USD,2008Q2,2008Q2,17712.7000,252.8000,13608.7000,I,44666.8890
001663,2008-09-30,2008,3,INDL,C,D,STD,035229103,USD,2008Q3,2008Q3,17859.7000,314.3000,13240.4000,I,46911.0298
001678,2005-03-31,2005,1,INDL,C,D,STD,03743Q108,USD,2005Q1,2005Q1,16257.0680,142.4030,7633.1190,A,
001678,2005-06-30,2005,2,INDL,C,D,STD,03743Q108,USD,2005Q2,2005Q2,16880.5800,79.2580,7683.9520,A,
001678,2005-09-30,2005,3,INDL,C,D,STD,03743Q108,USD,2005Q3,2005Q3,17853.0970,96.6840,8140.2460,A,
001678,2005-12-31,2005,4,INDL,C,D,STD,03743Q108,USD,2005Q4,2005Q4,19271.7960,228.8600,8730.5810,A,
001678,2006-03-31,2006,1,INDL,C,D,STD,03743Q108,USD,2006Q1,2006Q1,19999.1030,504.0150,8742.6070,A,21640.5079
001678,2006-06-30,2006,2,INDL,C,D,STD,03743Q108,USD,2006Q2,2006Q2,21911.3550,41.9260,10081.4620,A,22470.6300
001678,2006-09-30,2006,3,INDL,C,D,STD,03743Q108,USD,2006Q3,2006Q3,23425.9250,160.9220,10790.8810,A,20818.9016
001678,2006-12-31,2006,4,INDL,C,D,STD,03743Q108,USD,2006Q4,2006Q4,24308.1750,140.5240,11117.1220,A,21997.3179
001678,2007-03-31,2007,1,INDL,C,D,STD,03743Q108,USD,2007Q1,2007Q1,26053.8070,116.4680,12605.9520,A,23413.0120
001678,2007-06-30,2007,2,INDL,C,D,STD,03743Q108,USD,2007Q2,2007Q2,26931.9310,188.6420,12826.7430,A,27088.4511
001678,2007-09-30,2007,3,INDL,C,D,STD,03743Q108,USD,2007Q3,2007Q3,27650.9180,111.4220,12978.1240,A,29958.1888
001678,2007-12-31,2007,4,INDL,C,D,STD,03743Q108,USD,2007Q4,2007Q4,28634.6510,125.8230,13256.6720,A,35802.9696
001678,2008-03-31,2008,1,INDL,C,D,STD,03743Q108,USD,2008Q1,2008Q1,29816.0750,383.0400,13736.0680,A,40304.2230
001678,2008-06-30,2008,2,INDL,C,D,STD,03743Q108,USD,2008Q2,2008Q2,31877.1590,1008.4420,15362.6900,A,46488.6890
001678,2008-09-30,2008,3,INDL,C,D,STD,03743Q108,USD,2008Q3,2008Q3,32992.4320,1644.6040,14229.3260,A,34899.3876
001678,2008-12-31,2008,4,INDL,C,D,STD,03743Q108,USD,2008Q4,2008Q4,29186.4850,1973.4490,12677.7640,A,24945.9363
001678,2009-03-31,2009,1,INDL,C,D,STD,03743Q108,USD,2009Q1,2009Q1,26292.8040,1378.8330,11551.6540,A,21482.0707
001678,2009-06-30,2009,2,INDL,C,D,STD,03743Q108,USD,2009Q2,2009Q2,26401.9270,771.5570,11443.2320,A,24224.1461
001678,2009-09-30,2009,3,INDL,C,D,STD,03743Q108,USD,2009Q3,2009Q3,27225.4960,1357.3640,11870.1740,A,30870.8584
001678,2009-12-31,2009,4,INDL,C,D,STD,03743Q108,USD,2009Q4,2009Q4,28185.7430,2048.1170,12407.1220,A,34710.2053
001678,2010-03-31,2010,1,INDL,C,D,STD,03743Q108,USD,2010Q1,2010Q1,29228.1610,2125.6340,12469.6250,A,34218.3905
001678,2010-06-30,2010,2,INDL,C,D,STD,03743Q108,USD,2010Q2,2010Q2,30432.4070,1805.3470,12756.6470,A,28439.2978
001678,2010-09-30,2010,3,INDL,C,D,STD,03743Q108,USD,2010Q3,2010Q3,36928.3490,1211.4390,14982.9670,A,35626.1880
001678,2010-12-31,2010,4,INDL,C,D,STD,03743Q108,USD,2010Q4,2010Q4,43425.0000,134.0000,19048.0000,A,45592.5982
001678,2011-03-31,2011,1,INDL,C,D,STD,03743Q108,USD,2011Q1,2011Q1,44866.0000,356.0000,19668.0000,A,50191.8478
001722,2005-03-31,2005,3,INDL,C,D,STD,039483102,USD,2005Q1,2005Q3,18981.7970,1663.1420,10408.6910,A,
001722,2005-06-30,2005,4,INDL,C,D,STD,039483102,USD,2005Q2,2005Q4,18598.1050,1430.4210,10164.6330,A,
001722,2005-09-30,2006,1,INDL,C,D,STD,039483102,USD,2005Q3,2006Q1,19852.7930,2046.5690,11202.3450,A,16107.3941
001722,2005-12-31,2006,2,INDL,C,D,STD,039483102,USD,2005Q4,2006Q2,20098.7080,1816.9960,11233.3560,A,16122.9793
001722,2006-03-31,2006,3,INDL,C,D,STD,039483102,USD,2006Q1,2006Q3,20546.4810,2058.1970,11371.0830,A,22021.8387
001722,2006-06-30,2006,4,INDL,C,D,STD,039483102,USD,2006Q2,2006Q4,21269.0300,2333.5190,11462.1500,A,27066.6768
001722,2006-09-30,2007,1,INDL,C,D,STD,039483102,USD,2006Q3,2007Q1,21972.0200,2172.0910,11682.2750,A,24896.4785
001722,2006-12-31,2007,2,INDL,C,D,STD,039483102,USD,2006Q4,2007Q2,25045.6140,2164.4980,14272.9300,A,20861.2188
001722,2007-03-31,2007,3,INDL,C,D,STD,039483102,USD,2007Q1,2007Q3,25351.4160,2298.9150,14672.0670,A,23599.7882
001722,2007-06-30,2007,4,INDL,C,D,STD,039483102,USD,2007Q2,2007Q4,25118.0000,2087.0000,13865.0000,A,21276.8700
001722,2007-09-30,2008,1,INDL,C,D,STD,039483102,USD,2007Q3,2008Q1,29392.0000,2303.0000,17572.0000,A,21266.8343
001722,2007-12-31,2008,2,INDL,C,D,STD,039483102,USD,2007Q4,2008Q2,33490.0000,2427.0000,21166.0000,A,29881.2801
001722,2008-03-31,2008,3,INDL,C,D,STD,039483102,USD,2008Q1,2008Q3,36513.0000,3826.0000,23351.0000,A,26503.8707
001722,2008-06-30,2008,4,INDL,C,D,STD,039483102,USD,2008Q2,2008Q4,37056.0000,3300.0000,23566.0000,A,21735.0000
001722,2008-09-30,2009,1,INDL,C,D,STD,039483102,USD,2008Q3,2009Q1,34707.0000,5270.0000,21174.0000,A,14054.6953
001722,2008-12-31,2009,2,INDL,C,D,STD,039483102,USD,2008Q4,2009Q2,33901.0000,5212.0000,20207.0000,A,18505.6887
001722,2009-03-31,2009,3,INDL,C,D,STD,039483102,USD,2009Q1,2009Q3,31975.0000,4808.0000,18548.0000,A,17834.7600
001722,2009-06-30,2009,4,INDL,C,D,STD,039483102,USD,2009Q2,2009Q4,31585.0000,3985.0000,18086.0000,A,17186.3400
001722,2009-09-30,2010,1,INDL,C,D,STD,039483102,USD,2009Q3,2010Q1,31861.0000,5103.0000,17618.0000,A,18759.2400
001722,2009-12-31,2010,2,INDL,C,D,STD,039483102,USD,2009Q4,2010Q2,33529.0000,3821.0000,18734.0000,A,20132.3300
001722,2010-03-31,2010,3,INDL,C,D,STD,039483102,USD,2010Q1,2010Q3,32326.0000,4567.0000,17557.0000,A,18582.7000
001722,2010-06-30,2010,4,INDL,C,D,STD,039483102,USD,2010Q2,2010Q4,31548.0000,3777.0000,16917.0000,A,16498.9800
001722,2010-09-30,2011,1,INDL,C,D,STD,039483102,USD,2010Q3,2011Q1,36036.0000,4302.0000,20649.0000,A,20396.8800
001722,2010-12-31,2011,2,INDL,C,D,STD,039483102,USD,2010Q4,2011Q2,42610.0000,4383.0000,26706.0000,A,19160.9600
001722,2011-03-31,2011,3,INDL,C,D,STD,039483102,USD,2011Q1,2011Q3,43763.0000,4674.0000,27083.0000,A,22974.3800
001773,2005-03-31,2005,1,INDL,C,D,STD,042735100,USD,2005Q1,2005Q1,5579.0310,612.9880,3387.8490,A,
001773,2005-06-30,2005,2,INDL,C,D,STD,042735100,USD,2005Q2,2005Q2,5582.0460,616.2130,3410.5720,A,
001773,2005-09-30,2005,3,INDL,C,D,STD,042735100,USD,2005Q3,2005Q3,5584.7880,653.6670,3300.2950,A,
001773,2005-12-31,2005,4,INDL,C,D,STD,042735100,USD,2005Q4,2005Q4,6044.9170,580.6610,3672.0310,A,
001773,2006-03-31,2006,1,INDL,C,D,STD,042735100,USD,2006Q1,2006Q1,6131.4520,380.1760,3610.3960,A,3912.1244
001773,2006-06-30,2006,2,INDL,C,D,STD,042735100,USD,2006Q2,2006Q2,6545.4110,329.8490,3842.0250,A,3932.3606
001773,2006-09-30,2006,3,INDL,C,D,STD,042735100,USD,2006Q3,2006Q3,6283.0260,252.8510,3492.3280,A,3350.8488
001773,2006-12-31,2006,4,INDL,C,D,STD,042735100,USD,2006Q4,2006Q4,6669.5720,337.7300,3673.0130,A,3862.3195
001773,2007-03-31,2007,1,INDL,C,D,STD,042735100,USD,2007Q1,2007Q1,7078.8270,141.4130,3942.0810,A,4680.8490
001773,2007-06-30,2007,2,INDL,C,D,STD,042735100,USD,2007Q2,2007Q2,7382.2720,278.9970,4133.5590,A,4755.6741
001773,2007-09-30,2007,3,INDL,C,D,STD,042735100,USD,2007Q3,2007Q3,7653.9760,317.6070,4230.1950,A,5224.3899
001773,2007-12-31,2007,4,INDL,C,D,STD,042735100,USD,2007Q4,2007Q4,8059.8600,447.7310,4508.0000,A,4824.6446
001773,2008-03-31,2008,1,INDL,C,D,STD,042735100,USD,2008Q1,2008Q1,8080.3630,391.8840,4305.4220,A,4134.5755
001773,2008-06-30,2008,2,INDL,C,D,STD,042735100,USD,2008Q2,2008Q2,8538.7130,284.4830,4758.7370,A,3674.8493
001773,2008-09-30,2008,3,INDL,C,D,STD,042735100,USD,2008Q3,2008Q3,8092.0740,243.4370,4399.7320,A,3127.9936
001773,2008-12-31,2008,4,INDL,C,D,STD,042735100,USD,2008Q4,2008Q4,7118.2850,451.2720,4441.5870,A,2247.7627
001773,2009-03-31,2009,1,INDL,C,D,STD,042735100,USD,2009Q1,2009Q1,6467.2310,618.5050,3800.3100,A,2279.2710
001773,2009-06-30,2009,2,INDL,C,D,STD,042735100,USD,2009Q2,2009Q2,6803.5620,908.4270,4037.4400,A,2540.4739
001773,2009-09-30,2009,3,INDL,C,D,STD,042735100,USD,2009Q3,2009Q3,7175.3750,1150.7700,4328.6970,A,3371.5537
001773,2009-12-31,2009,4,INDL,C,D,STD,042735100,USD,2009Q4,2009Q4,7762.3660,1137.0070,4845.0690,A,3548.1071
001773,2010-03-31,2010,1,INDL,C,D,STD,042735100,USD,2010Q1,2010Q1,7454.5320,810.0510,4512.6360,A,3627.8328
001773,2010-06-30,2010,2,INDL,C,D,STD,042735100,USD,2010Q2,2010Q2,7988.0100,576.6640,5061.8830,A,2633.2100
001773,2010-09-30,2010,3,INDL,C,D,STD,042735100,USD,2010Q3,2010Q3,8708.8850,509.7240,5568.1730,A,3095.2805
001773,2010-12-31,2010,4,INDL,C,D,STD,042735100,USD,2010Q4,2010Q4,9600.5380,926.3210,6349.3430,A,3926.6598
001773,2011-03-31,2011,1,INDL,C,D,STD,042735100,USD,2011Q1,2011Q1,9579.4750,521.3020,6111.9920,A,4833.4964
001794,2005-03-31,2005,2,INDL,C,D,STD,044186104,USD,2005Q1,2005Q2,7815.0000,74.0000,4916.0000,A,
001794,2005-06-30,2005,3,INDL,C,D,STD,044186104,USD,2005Q2,2005Q3,6921.0000,692.0000,3174.0000,A,
001794,2005-09-30,2005,4,INDL,C,D,STD,044186104,USD,2005Q3,2005Q4,6815.0000,1388.0000,3076.0000,A,
001794,2005-12-31,2006,1,INDL,C,D,STD,044186104,USD,2005Q4,2006Q1,6482.0000,1080.0000,2796.0000,A,4126.2435
001794,2006-03-31,2006,2,INDL,C,D,STD,044186104,USD,2006Q1,2006Q2,6552.0000,1097.0000,2858.0000,A,5051.2291
001794,2006-06-30,2006,3,INDL,C,D,STD,044186104,USD,2006Q2,2006Q3,6933.0000,984.0000,3132.0000,A,4742.5701
001794,2006-09-30,2006,4,INDL,C,D,STD,044186104,USD,2006Q3,2006Q4,6590.0000,2169.0000,3494.0000,A,4273.2600
001794,2006-12-31,2007,1,INDL,C,D,STD,044186104,USD,2006Q4,2007Q1,5426.0000,952.0000,2548.0000,A,4333.2277
001794,2007-03-31,2007,2,INDL,C,D,STD,044186104,USD,2007Q1,2007Q2,5557.0000,955.0000,2636.0000,A,4118.0400
001794,2007-06-30,2007,3,INDL,C,D,STD,044186104,USD,2007Q2,2007Q3,5612.0000,989.0000,2574.0000,A,4016.9553
001794,2007-09-30,2007,4,INDL,C,D,STD,044186104,USD,2007Q3,2007Q4,5686.0000,1052.0000,2532.0000,A,3793.2300
001794,2007-12-31,2008,1,INDL,C,D,STD,044186104,USD,2007Q4,2008Q1,5646.0000,1075.0000,2440.0000,A,2983.4893
001794,2008-03-31,2008,2,INDL,C,D,STD,044186104,USD,2008Q1,2008Q2,5778.0000,921.0000,2482.0000,A,2976.7309
001794,2008-06-30,2008,3,INDL,C,D,STD,044186104,USD,2008Q2,2008Q3,5844.0000,853.0000,2486.0000,A,3036.8410
001794,2008-09-30,2008,4,INDL,C,D,STD,044186104,USD,2008Q3,2008Q4,5771.0000,886.0000,2569.0000,A,1842.1200
001794,2008-12-31,2009,1,INDL,C,D,STD,044186104,USD,2008Q4,2009Q1,9742.0000,222.0000,6142.0000,A,774.3453
001794,2009-03-31,2009,2,INDL,C,D,STD,044186104,USD,2009Q1,2009Q2,9237.0000,203.0000,5694.0000,A,766.0625
001794,2009-06-30,2009,3,INDL,C,D,STD,044186104,USD,2009Q2,2009Q3,9165.0000,256.0000,5458.0000,A,2087.7615
001794,2009-09-30,2009,4,INDL,C,D,STD,044186104,USD,2009Q3,2009Q4,9447.0000,352.0000,5863.0000,A,3241.5000
001794,2009-12-31,2010,1,INDL,C,D,STD,044186104,USD,2009Q4,2010Q1,9230.0000,406.0000,5476.0000,A,3092.7768
001794,2010-03-31,2010,2,INDL,C,D,STD,044186104,USD,2010Q1,2010Q2,9239.0000,499.0000,5557.0000,A,4142.6033
